pair_id,bin_id,student_id
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_39,2010017915
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_39,2010003804
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_39,2010003872
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_39,2010018338
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_39,2010005825
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_39,2010005943
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_39,2010005974
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_39,2010021579
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_39,2010008060
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_39,2010008567
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_39,2010053106
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_39,2010009186
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_39,2010023553
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_39,2010010064
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_39,2010010400
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_39,2010010772
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_39,2010010895
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_49,2010043584
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_49,2010001235
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_49,2010015406
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_49,2010045164
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_49,2010031190
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_49,2010032002
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_49,2010003410
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_49,2010018424
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_49,2010033366
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_49,2010005556
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_49,2010034422
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_49,2010034953
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_49,2010022588
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_49,2010037497
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_49,2010023940
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_49,2010024210
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_49,2010024503
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_49,2010024567
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_70_79,2010021427
505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_70_79,2010036716
505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_20_29,2010043990
505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_20_29,2010059375
505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_20_29,2010047582
505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_20_29,2010004354
505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_20_29,2010063054
505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_20_29,2010005610
505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_20_29,2010021064
505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_20_29,2010025896
505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_20_29,2010011794
505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_30_39,2010001742
505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_30_39,2010002670
505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_30_39,2010003872
505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_30_39,2010018338
505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_30_39,2010018488
505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_30_39,2010005035
505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_30_39,2010005943
505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_10_19,2010046353
505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_10_19,2010007929
505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_10_19,2010009371
505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_10_19,2010024801
505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_20_29,2010003800
505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_20_29,2010047582
505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_20_29,2010063054
505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_20_29,2010013554
505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_20_29,2010057993
505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_30_39,2010002670
505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_30_39,2010003804
505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_30_39,2010003872
505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_30_39,2010018338
505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_30_39,2010005943
505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_30_39,2010053106
505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_30_39,2010054424
505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_70_79,2010021427
505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_70_79,2010041510
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_20_29,2010014728
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_20_29,2010016643
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_20_29,2010004674
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_20_29,2010008650
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_39,2010045042
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_39,2010017223
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_39,2010062626
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_39,2010018231
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_39,2010018446
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_39,2010033768
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_39,2010005160
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_39,2010005664
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_39,2010020893
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_39,2010008078
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_39,2010037433
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_39,2010008680
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_39,2010011725
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_39,2010041985
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_39,2010057858
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_80_89,2010044040
505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_80_89,2010003401
505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_49,2010000389
505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_49,2010044943
505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_49,2010046417
505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_49,2010035655
505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_49,2010007990
505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_49,2010008271
505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_49,2010067292
505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_49,2010052909
505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_49,2010053790
505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_49,2010024265
505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_49,2010010613
505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_49,2010013865
505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_60_69,2010021926
505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_60_69,2010022127
505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_60_69,2010052541
505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_60_69,2010023249
505801_mpcx505203_mec.1,505801_mpcx505203_mec.1__marks_20_29,2010014327
505801_mpcx505203_mec.1,505801_mpcx505203_mec.1__marks_20_29,2010021637
505801_mpcx505203_mec.1,505801_mpcx505203_mec.1__marks_20_29,2010014728
505801_mpcx505203_mec.1,505801_mpcx505203_mec.1__marks_20_29,2010013857
505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_20_29,2010014410
505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_20_29,2010014728
505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_20_29,2010030120
505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_49,2010014237
505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_49,2010000389
505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_49,2010044943
505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_49,2010046417
505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_49,2010021303
505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_49,2010007990
505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_49,2010008271
505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_49,2010052909
505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_49,2010053790
505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_49,2010024265
505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_49,2010010613
505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_49,2010013865
505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_40_49,2010000389
505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_40_49,2010044943
505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_40_49,2010046417
505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_40_49,2010035655
505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_40_49,2010007990
505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_40_49,2010008271
505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_40_49,2010052909
505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_40_49,2010053790
505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_40_49,2010010613
505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_40_49,2010011023
505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_40_49,2010013865
505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_60_69,2010036328
505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_60_69,2010022127
505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_60_69,2010052541
505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_60_69,2010023249
505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_60_69,2010009864
505801_mpcx505401_mpc.1,505801_mpcx505401_mpc.1__marks_20_29,2010021637
505801_mpcx505401_mpc.1,505801_mpcx505401_mpc.1__marks_20_29,2010021855
505801_mpcx505401_mpc.1,505801_mpcx505401_mpc.1__marks_70_79,2010032298
505801_mpcx505401_mpc.1,505801_mpcx505401_mpc.1__marks_70_79,2010008686
505801_mpcx505402_bpc.1,505801_mpcx505402_bpc.1__marks_60_69,2010035466
505801_mpcx505402_bpc.1,505801_mpcx505402_bpc.1__marks_60_69,2010022127
505801_mpcx505402_bpc.1,505801_mpcx505402_bpc.1__marks_60_69,2010052541
505801_mpcx505402_bpc.1,505801_mpcx505402_bpc.1__marks_60_69,2010023249
505801_mpcx505402_bpc.1,505801_mpcx505402_bpc.1__marks_60_69,2010009864
505801_mpcx505402_bpc.1,505801_mpcx505402_bpc.1__marks_60_69,2010009899
505801_mpcx505402_bpc.1,505801_mpcx505402_bpc.1__marks_70_79,2010049057
505801_mpcx505402_bpc.1,505801_mpcx505402_bpc.1__marks_70_79,2010008686
505801_mpcx505402_bpc.1,505801_mpcx505402_bpc.1__marks_70_79,2010039216
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_20_29,2010014728
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_20_29,2010060367
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_40_49,2010014237
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_40_49,2010000389
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_40_49,2010044943
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_40_49,2010046417
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_40_49,2010035655
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_40_49,2010007990
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_40_49,2010008271
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_40_49,2010052909
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_40_49,2010024265
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_40_49,2010010613
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_40_49,2010013865
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_40_49,2010043189
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_50_59,2010018133
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_50_59,2010004527
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_50_59,2010050578
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_50_59,2010021598
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_50_59,2010023540
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_50_59,2010024067
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_50_59,2010057930
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_70_79,2010008686
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_70_79,2010039216
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_70_79,2010026033
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_80_89,2010003401
505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_80_89,2010037282
505801_mpcx505601_mpc.1,505801_mpcx505601_mpc.1__marks_20_29,2010014728
505801_mpcx505601_mpc.1,505801_mpcx505601_mpc.1__marks_20_29,2010015902
505801_mpcx505601_mpc.1,505801_mpcx505601_mpc.1__marks_20_29,2010022848
505801_mpcx505601_mpc.1,505801_mpcx505601_mpc.1__marks_20_29,2010008821
505801_mpcx505601_mpc.1,505801_mpcx505601_mpc.1__marks_60_69,2010018091
505801_mpcx505601_mpc.1,505801_mpcx505601_mpc.1__marks_60_69,2010035466
505801_mpcx505601_mpc.1,505801_mpcx505601_mpc.1__marks_60_69,2010022127
505801_mpcx505601_mpc.1,505801_mpcx505601_mpc.1__marks_60_69,2010052541
505801_mpcx505601_mpc.1,505801_mpcx505601_mpc.1__marks_60_69,2010023249
505801_mpcx505601_mpc.1,505801_mpcx505601_mpc.1__marks_60_69,2010009864
505801_mpcx505701_mpc.1,505801_mpcx505701_mpc.1__marks_20_29,2010000421
505801_mpcx505701_mpc.1,505801_mpcx505701_mpc.1__marks_20_29,2010014728
505801_mpcx505701_mpc.1,505801_mpcx505701_mpc.1__marks_20_29,2010021637
505801_mpcx505701_mpc.1,505801_mpcx505701_mpc.1__marks_20_29,2010007709
505801_mpcx505701_mpc.1,505801_mpcx505701_mpc.1__marks_20_29,2010041956
505801_mpcx505702_bpc.1,505801_mpcx505702_bpc.1__marks_40_49,2010000389
505801_mpcx505702_bpc.1,505801_mpcx505702_bpc.1__marks_40_49,2010044943
505801_mpcx505702_bpc.1,505801_mpcx505702_bpc.1__marks_40_49,2010046417
505801_mpcx505702_bpc.1,505801_mpcx505702_bpc.1__marks_40_49,2010002923
505801_mpcx505702_bpc.1,505801_mpcx505702_bpc.1__marks_40_49,2010035655
505801_mpcx505702_bpc.1,505801_mpcx505702_bpc.1__marks_40_49,2010007990
505801_mpcx505702_bpc.1,505801_mpcx505702_bpc.1__marks_40_49,2010008271
505801_mpcx505702_bpc.1,505801_mpcx505702_bpc.1__marks_40_49,2010052909
505801_mpcx505702_bpc.1,505801_mpcx505702_bpc.1__marks_40_49,2010053790
505801_mpcx505702_bpc.1,505801_mpcx505702_bpc.1__marks_40_49,2010010613
505801_mpcx505702_bpc.1,505801_mpcx505702_bpc.1__marks_40_49,2010013865
505801_mpcx505702_bpc.1,505801_mpcx505702_bpc.1__marks_80_89,2010003401
505801_mpcx505702_bpc.1,505801_mpcx505702_bpc.1__marks_80_89,2010051590
505801_mpcx505802_bpc.1,505801_mpcx505802_bpc.1__marks_30_39,2010045042
505801_mpcx505802_bpc.1,505801_mpcx505802_bpc.1__marks_30_39,2010008078
505801_mpcx505802_bpc.1,505801_mpcx505802_bpc.1__marks_30_39,2010008680
505801_mpcx505802_bpc.1,505801_mpcx505802_bpc.1__marks_30_39,2010023330
505801_mpcx505802_bpc.1,505801_mpcx505802_bpc.1__marks_30_39,2010041014
505801_mpcx505802_bpc.1,505801_mpcx505802_bpc.1__marks_30_39,2010057858
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_20_29,2010014728
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_20_29,2010050190
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_20_29,2010021637
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_20_29,2010036345
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_20_29,2010023749
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_20_29,2010039968
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_30_39,2010045042
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_30_39,2010030449
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_30_39,2010018042
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_30_39,2010033790
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_30_39,2010005160
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_30_39,2010005664
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_30_39,2010008078
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_30_39,2010067153
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_30_39,2010037433
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_30_39,2010008680
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_30_39,2010026335
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_30_39,2010041535
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_30_39,2010042246
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_30_39,2010057858
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_60_69,2010035466
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_60_69,2010022127
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_60_69,2010052541
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_60_69,2010023249
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_60_69,2010009864
505801_mpcx505901_mpc.1,505801_mpcx505901_mpc.1__marks_60_69,2010027167
505801_mpcx506001_mpc.1,505801_mpcx506001_mpc.1__marks_20_29,2010021637
505801_mpcx506001_mpc.1,505801_mpcx506001_mpc.1__marks_20_29,2010025896
505801_mpcx506001_mpc.1,505801_mpcx506001_mpc.1__marks_30_39,2010045042
505801_mpcx506001_mpc.1,505801_mpcx506001_mpc.1__marks_30_39,2010005035
505801_mpcx506001_mpc.1,505801_mpcx506001_mpc.1__marks_30_39,2010008078
505801_mpcx506001_mpc.1,505801_mpcx506001_mpc.1__marks_30_39,2010037433
505801_mpcx506001_mpc.1,505801_mpcx506001_mpc.1__marks_30_39,2010008680
505801_mpcx506001_mpc.1,505801_mpcx506001_mpc.1__marks_30_39,2010042246
505801_mpcx506001_mpc.1,505801_mpcx506001_mpc.1__marks_30_39,2010057858
505801_mpcx506001_mpc.1,505801_mpcx506001_mpc.1__marks_80_89,2010046798
505801_mpcx506001_mpc.1,505801_mpcx506001_mpc.1__marks_80_89,2010003401
505801_mpcx506002_bpc.1,505801_mpcx506002_bpc.1__marks_40_49,2010000389
505801_mpcx506002_bpc.1,505801_mpcx506002_bpc.1__marks_40_49,2010001100
505801_mpcx506002_bpc.1,505801_mpcx506002_bpc.1__marks_40_49,2010044943
505801_mpcx506002_bpc.1,505801_mpcx506002_bpc.1__marks_40_49,2010046417
505801_mpcx506002_bpc.1,505801_mpcx506002_bpc.1__marks_40_49,2010035655
505801_mpcx506002_bpc.1,505801_mpcx506002_bpc.1__marks_40_49,2010007990
505801_mpcx506002_bpc.1,505801_mpcx506002_bpc.1__marks_40_49,2010052909
505801_mpcx506002_bpc.1,505801_mpcx506002_bpc.1__marks_40_49,2010053790
505801_mpcx506002_bpc.1,505801_mpcx506002_bpc.1__marks_40_49,2010024265
505801_mpcx506002_bpc.1,505801_mpcx506002_bpc.1__marks_40_49,2010010613
505801_mpcx506002_bpc.1,505801_mpcx506002_bpc.1__marks_40_49,2010013865
505801_mpcx506002_bpc.1,505801_mpcx506002_bpc.1__marks_70_79,2010008686
505801_mpcx506002_bpc.1,505801_mpcx506002_bpc.1__marks_70_79,2010039216
505801_mpcx506002_bpc.1,505801_mpcx506002_bpc.1__marks_70_79,2010041510
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_10_19,2010015112
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_10_19,2010046632
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_10_19,2010006338
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_10_19,2010009294
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_20_29,2010016643
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_20_29,2010003492
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_20_29,2010004674
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_20_29,2010050933
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_20_29,2010007684
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_20_29,2010008650
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_20_29,2010039034
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_30_39,2010014340
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_30_39,2010017223
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_30_39,2010018231
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_30_39,2010018568
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_30_39,2010033768
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_30_39,2010020893
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_30_39,2010008032
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_30_39,2010068278
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_30_39,2010069349
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_30_39,2010025123
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_30_39,2010025573
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_30_39,2010011725
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_30_39,2010055989
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_30_39,2010041985
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_50_59,2010015318
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_50_59,2010004317
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_50_59,2010035789
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_50_59,2010051311
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_50_59,2010022028
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_50_59,2010068832
505802_bpcx505101_mpc.1,505802_bpcx505101_mpc.1__marks_50_59,2010070152
505802_bpcx505102_bpc.1,505802_bpcx505102_bpc.1__marks_40_49,2010016171
505802_bpcx505102_bpc.1,505802_bpcx505102_bpc.1__marks_40_49,2010018371
505802_bpcx505102_bpc.1,505802_bpcx505102_bpc.1__marks_40_49,2010064209
505802_bpcx505102_bpc.1,505802_bpcx505102_bpc.1__marks_40_49,2010020264
505802_bpcx505102_bpc.1,505802_bpcx505102_bpc.1__marks_40_49,2010021388
505802_bpcx505102_bpc.1,505802_bpcx505102_bpc.1__marks_40_49,2010066356
505802_bpcx505102_bpc.1,505802_bpcx505102_bpc.1__marks_40_49,2010051594
505802_bpcx505102_bpc.1,505802_bpcx505102_bpc.1__marks_40_49,2010007656
505802_bpcx505102_bpc.1,505802_bpcx505102_bpc.1__marks_40_49,2010067292
505802_bpcx505102_bpc.1,505802_bpcx505102_bpc.1__marks_40_49,2010068727
505802_bpcx505102_bpc.1,505802_bpcx505102_bpc.1__marks_40_49,2010010198
505802_bpcx505102_bpc.1,505802_bpcx505102_bpc.1__marks_40_49,2010042101
505802_bpcx505102_bpc.1,505802_bpcx505102_bpc.1__marks_40_49,2010013183
505802_bpcx505102_bpc.1,505802_bpcx505102_bpc.1__marks_40_49,2010058074
505802_bpcx505102_bpc.1,505802_bpcx505102_bpc.1__marks_60_69,2010058924
505802_bpcx505102_bpc.1,505802_bpcx505102_bpc.1__marks_60_69,2010063967
505802_bpcx505102_bpc.1,505802_bpcx505102_bpc.1__marks_60_69,2010021926
505802_bpcx505102_bpc.1,505802_bpcx505102_bpc.1__marks_60_69,2010057332
505802_bpcx505203_mec.1,505802_bpcx505203_mec.1__marks_30_39,2010017908
